0,0,A/yz8l76NASbuiWhvATxAOQ3SLw=,xEA+jSUB9bDPbiIgUiYmYg1WFMc=
0,1,kksKUOXQDWn6Y+Y92xW4fEGue7k=,KxS8u7NqUmH6/+3aH+xzukE76hQ=
0,2,kksKUOXQDWn6Y+Y92xW4fEGue7k=,KxS8u7NqUmH6/+3aH+xzukE76hQ=
1,1,Gs6l5na9A+hMbmQe9czKYwP/I+Y=,Z/JF1oBeN7nUswGMS1A6jsZd+Vo=
1,0,Gs6l5na9A+hMbmQe9czKYwP/I+Y=,QWcVZi8rvNtW2rDz9BAeae2dQpo=
1,2,kksKUOXQDWn6Y+Y92xW4fEGue7k=,1RrnYP/9OuDvZtWALawDePpV/NE=
2,2,NRBDuLq/HPMdf+D+990hSD3LYlw=,hlG4gLukAKuHiARG/T12FaX8Jtc=
2,0,Gs6l5na9A+hMbmQe9czKYwP/I+Y=,VfB4zf3pM7OgJgYhdNuZB8zCCLI=
2,1,Gs6l5na9A+hMbmQe9czKYwP/I+Y=,oEjglRhS/kdYz2wlI8jlpHAwIHY=
0,3,1eOR9AU+Nz++EYjEMotsOjCuxuI=,W9kpwfQ2NxGcgeByeVuirnyWpq8=
