-3,-5,5ZOnlbOSCcN65IVqhiNBnZaqXE4=,Abjf7/0Xde/BW8JltxEvAE6SU2s=
-3,-4,5ZOnlbOSCcN65IVqhiNBnZaqXE4=,edr1lwl2OAq7TFRAGjqzdefEabU=
-2,-4,5ZOnlbOSCcN65IVqhiNBnZaqXE4=,Bgy05nP2Jc/CG99r3Y6urHGDMdw=
-2,-5,5ZOnlbOSCcN65IVqhiNBnZaqXE4=,IqyWX3+oqqYuq2MX84+vGiNoeNw=
-2,-7,9DFIBrhEyXFQ0T7CUvVYXgzvUGg=,H1AywG/zOK9GB3TXSEWLXtlIGpY=
-3,-7,9DFIBrhEyXFQ0T7CUvVYXgzvUGg=,n+mnllTchjXDo/neNtpjmbTYrUQ=
-3,-6,9DFIBrhEyXFQ0T7CUvVYXgzvUGg=,Abjf7/0Xde/BW8JltxEvAE6SU2s=
-2,-6,9DFIBrhEyXFQ0T7CUvVYXgzvUGg=,IqyWX3+oqqYuq2MX84+vGiNoeNw=
-3,-8,9DFIBrhEyXFQ0T7CUvVYXgzvUGg=,n+mnllTchjXDo/neNtpjmbTYrUQ=
-3,-9,9DFIBrhEyXFQ0T7CUvVYXgzvUGg=,++7sIqul5tKgbs0I1iYLCzot/Iw=
-2,-9,9DFIBrhEyXFQ0T7CUvVYXgzvUGg=,AG8lGD7hUYt3d/b7qHmXJo2Cdno=
-2,-8,9DFIBrhEyXFQ0T7CUvVYXgzvUGg=,H1AywG/zOK9GB3TXSEWLXtlIGpY=
-2,-12,tv7rCnSE/CTei41N8Nq89Y2x3Yo=,wzAw6eW5sJSE3ZGp1ShzRsJIhtU=
-3,-13,RBX98D89ggwuqXQkCvrXzIKxgZs=,0jl53TlS0X93irCHkzO/c7HsQu0=
-3,-10,RBX98D89ggwuqXQkCvrXzIKxgZs=,++7sIqul5tKgbs0I1iYLCzot/Iw=
-2,-11,RBX98D89ggwuqXQkCvrXzIKxgZs=,wzAw6eW5sJSE3ZGp1ShzRsJIhtU=
-2,-10,RBX98D89ggwuqXQkCvrXzIKxgZs=,AG8lGD7hUYt3d/b7qHmXJo2Cdno=
-3,-12,RBX98D89ggwuqXQkCvrXzIKxgZs=,GmWRx9PDulphh+oLvNn3sQrdELw=
-3,-11,RBX98D89ggwuqXQkCvrXzIKxgZs=,GmWRx9PDulphh+oLvNn3sQrdELw=
-2,-13,RBX98D89ggwuqXQkCvrXzIKxgZs=,VhBUOgD1laPOFFbGAYAf6kDEKDI=
-4,-14,3KiB9tEbZg3sv03eMYnFDKuOGqM=,0jl53TlS0X93irCHkzO/c7HsQu0=
-5,-12,3KiB9tEbZg3sv03eMYnFDKuOGqM=,DA6j1JNYuUOs6e89FnFb4bxYwHM=
-4,-13,3KiB9tEbZg3sv03eMYnFDKuOGqM=,0jl53TlS0X93irCHkzO/c7HsQu0=
-5,-15,3KiB9tEbZg3sv03eMYnFDKuOGqM=,7CZTAc0vmJN6+HE79zbm2E1BItI=
-4,-15,3KiB9tEbZg3sv03eMYnFDKuOGqM=,/TzlbbOtwdQF7lapYqDlHWsGxVk=
-4,-12,3KiB9tEbZg3sv03eMYnFDKuOGqM=,GmWRx9PDulphh+oLvNn3sQrdELw=
-5,-13,3KiB9tEbZg3sv03eMYnFDKuOGqM=,Xnl9aq70cJR5mxe4tt3IoGMURI0=
-5,-14,3KiB9tEbZg3sv03eMYnFDKuOGqM=,Xnl9aq70cJR5mxe4tt3IoGMURI0=
-5,-11,qIQCy5dcdM2OYLao49Bfyn8XjT8=,DA6j1JNYuUOs6e89FnFb4bxYwHM=
-4,-11,qIQCy5dcdM2OYLao49Bfyn8XjT8=,GmWRx9PDulphh+oLvNn3sQrdELw=
-4,-10,4uNaHN92i/VaCO2nAfpG1eRj/PE=,++7sIqul5tKgbs0I1iYLCzot/Iw=
-5,-10,4uNaHN92i/VaCO2nAfpG1eRj/PE=,IMUAS1ote6fDhImmgeUFkc3S2Iw=
-5,-9,4uNaHN92i/VaCO2nAfpG1eRj/PE=,IMUAS1ote6fDhImmgeUFkc3S2Iw=
-5,-8,4uNaHN92i/VaCO2nAfpG1eRj/PE=,gSds2SlZX8VOFGxv5D3t5nvvXA0=
-4,-9,4uNaHN92i/VaCO2nAfpG1eRj/PE=,++7sIqul5tKgbs0I1iYLCzot/Iw=
-4,-7,4uNaHN92i/VaCO2nAfpG1eRj/PE=,n+mnllTchjXDo/neNtpjmbTYrUQ=
-4,-8,4uNaHN92i/VaCO2nAfpG1eRj/PE=,n+mnllTchjXDo/neNtpjmbTYrUQ=
-5,-6,4uNaHN92i/VaCO2nAfpG1eRj/PE=,ewOKA7H/UOm2JK54Bin0ty5zE6Q=
-4,-6,4uNaHN92i/VaCO2nAfpG1eRj/PE=,Abjf7/0Xde/BW8JltxEvAE6SU2s=
-5,-7,4uNaHN92i/VaCO2nAfpG1eRj/PE=,gSds2SlZX8VOFGxv5D3t5nvvXA0=
-5,-4,4uNaHN92i/VaCO2nAfpG1eRj/PE=,7eeN/rpkHfIcvPhofFscfHOLsW0=
