17,-14,BHcI2LA29RWplMHLAGKD7PGPr6k=,1Q62eJggPe6ZJUuoIIrr9Hsj7IE=
18,-14,BHcI2LA29RWplMHLAGKD7PGPr6k=,6GGethxS61qrUiZWr9ekYKWQ3XM=
18,-15,BHcI2LA29RWplMHLAGKD7PGPr6k=,jo2e0+I4XbX6D0QJifDPT40Bgik=
17,-15,BHcI2LA29RWplMHLAGKD7PGPr6k=,ABWJDdJXe77xj93nuUBopYvptyo=
18,-13,DYuSxYKgjhtqJOSVRp8Httg80Y4=,6GGethxS61qrUiZWr9ekYKWQ3XM=
17,-13,DYuSxYKgjhtqJOSVRp8Httg80Y4=,1Q62eJggPe6ZJUuoIIrr9Hsj7IE=
17,-12,DYuSxYKgjhtqJOSVRp8Httg80Y4=,QUmAhe+C3H33Ro0w7pv3qXaWuXI=
18,-12,DYuSxYKgjhtqJOSVRp8Httg80Y4=,bTtJi/g1OeiWOrRho+EPkKoJ8x4=
18,-10,DYuSxYKgjhtqJOSVRp8Httg80Y4=,TqfWjC7XrUy3QDbWaqa6z0k3wS4=
17,-11,DYuSxYKgjhtqJOSVRp8Httg80Y4=,QUmAhe+C3H33Ro0w7pv3qXaWuXI=
18,-11,DYuSxYKgjhtqJOSVRp8Httg80Y4=,bTtJi/g1OeiWOrRho+EPkKoJ8x4=
17,-10,DYuSxYKgjhtqJOSVRp8Httg80Y4=,vHBipKfeLrFD+WFmEnysDbwSWqg=
17,-9,uu3tZW0/lpjj12vCKr4VTQwc20g=,vHBipKfeLrFD+WFmEnysDbwSWqg=
18,-8,uu3tZW0/lpjj12vCKr4VTQwc20g=,/lL+fTGGbQ62oLhvb7omTjzJQlE=
18,-9,uu3tZW0/lpjj12vCKr4VTQwc20g=,TqfWjC7XrUy3QDbWaqa6z0k3wS4=
17,-8,uu3tZW0/lpjj12vCKr4VTQwc20g=,5gn7XcvgzTNw/in+pIgYNFojL3s=
18,-7,EfE2CQkvSOeMydE06vjuH05TgT0=,/lL+fTGGbQ62oLhvb7omTjzJQlE=
17,-7,dqQ3igHTW22i+vktP3Vej4110gw=,5gn7XcvgzTNw/in+pIgYNFojL3s=
18,-6,dqQ3igHTW22i+vktP3Vej4110gw=,lbF313Ay8yws/SnHPSBAJ7RwhrM=
17,-6,dqQ3igHTW22i+vktP3Vej4110gw=,yKEJaGE1Re6Js9sAIoUfg5DGnBs=
19,-3,dqQ3igHTW22i+vktP3Vej4110gw=,Lbi/I4dqcQ35KGOTYBPETxdiFz0=
19,-2,dqQ3igHTW22i+vktP3Vej4110gw=,APcAv54D9CKTd7rpkJ7rGUHLklc=
17,-4,dqQ3igHTW22i+vktP3Vej4110gw=,oiq9KiARxmqa5eTk59EqyX2NNoA=
18,-5,XwvDENZkdoEgD6W3UuiUDAXeTHs=,lbF313Ay8yws/SnHPSBAJ7RwhrM=
18,-4,XwvDENZkdoEgD6W3UuiUDAXeTHs=,Lbi/I4dqcQ35KGOTYBPETxdiFz0=
17,-5,XwvDENZkdoEgD6W3UuiUDAXeTHs=,yKEJaGE1Re6Js9sAIoUfg5DGnBs=
16,-4,hwt5fRxif0lrdJk3kPC3wjD/nBg=,oiq9KiARxmqa5eTk59EqyX2NNoA=
16,-3,hwt5fRxif0lrdJk3kPC3wjD/nBg=,oiq9KiARxmqa5eTk59EqyX2NNoA=
16,-5,hwt5fRxif0lrdJk3kPC3wjD/nBg=,yKEJaGE1Re6Js9sAIoUfg5DGnBs=
